Unnamed: 0,Customer ID,Age,Gender,Income Level,Region,Purchase History,Last Purchase Date,Urban/Rural,Festival Engagement,Average Order Value (AOV),Customer Satisfaction (CSAT),description
785,3e91c89e-6d15-47d5-9c2d-b6cfd0a17ed0,40,Male,Middle,Kerala,Groceries,2023-11-21,Urban,Diwali,18631,3.7,Customer is 40 years old Male from KeralaPurchases mostly include Groceries and belongs to UrbanHas festival engagement of Diwali and has an Average order value of 18631
786,00c3c091-1915-4e12-8270-5d6aebcddaa6,51,Male,Middle,Kerala,Clothing,2024-04-13,Rural,Christmas,5928,4.3,Customer is 51 years old Male from KeralaPurchases mostly include Clothing and belongs to RuralHas festival engagement of Christmas and has an Average order value of 5928
787,d77ac1ed-2a7e-4b60-b378-ad996128d7f8,26,Female,Middle,Punjab,Electronics,2024-08-04,Rural,Eid,15874,5.0,Customer is 26 years old Female from PunjabPurchases mostly include Electronics and belongs to RuralHas festival engagement of Eid and has an Average order value of 15874
788,5d7b077b-1504-4cf7-bf97-b46deb73734b,23,Male,Middle,Punjab,Home Decor,2023-12-01,Rural,Eid,12535,4.0,Customer is 23 years old Male from PunjabPurchases mostly include Home Decor and belongs to RuralHas festival engagement of Eid and has an Average order value of 12535
789,dfb71e10-a753-4f8a-95d1-496ceeb535fe,43,Female,High,Punjab,Groceries,2024-06-05,Rural,Christmas,6248,4.6,Customer is 43 years old Female from PunjabPurchases mostly include Groceries and belongs to RuralHas festival engagement of Christmas and has an Average order value of 6248
790,d65e301f-c77c-47cd-98f9-c9cb7e7eca46,62,Male,Middle,Punjab,Electronics,2024-09-20,Rural,Diwali,7468,4.6,Customer is 62 years old Male from PunjabPurchases mostly include Electronics and belongs to RuralHas festival engagement of Diwali and has an Average order value of 7468
791,d764ec94-5d42-4d4b-b74c-3782d5e179f0,18,Male,High,Tamil Nadu,Clothing,2024-08-18,Urban,,15333,3.0,Customer is 18 years old Male from Tamil NaduPurchases mostly include Clothing and belongs to UrbanHas festival engagement of nan and has an Average order value of 15333
792,f15425b5-7178-4343-b1cf-7de752024fbf,20,Male,High,Karnataka,Home Decor,2024-08-02,Urban,Eid,5096,3.6,Customer is 20 years old Male from KarnatakaPurchases mostly include Home Decor and belongs to UrbanHas festival engagement of Eid and has an Average order value of 5096
793,0a614b08-7f3c-41bd-9e32-e59f76f702e9,40,Male,Low,Delhi,Home Decor,2024-09-09,Rural,Eid,7191,4.2,Customer is 40 years old Male from DelhiPurchases mostly include Home Decor and belongs to RuralHas festival engagement of Eid and has an Average order value of 7191
794,52c66f01-008d-4bac-966d-965ca25dc326,64,Male,Middle,Kerala,Home Decor,2023-12-28,Rural,Eid,19980,4.6,Customer is 64 years old Male from KeralaPurchases mostly include Home Decor and belongs to RuralHas festival engagement of Eid and has an Average order value of 19980
795,e78ac600-ed15-4438-a875-3351c61e2671,22,Female,Low,Karnataka,Clothing,2024-07-13,Urban,Eid,1097,3.4,Customer is 22 years old Female from KarnatakaPurchases mostly include Clothing and belongs to UrbanHas festival engagement of Eid and has an Average order value of 1097
796,9e935167-bc6f-4fbf-94f2-9baf18b76cc6,40,Female,High,Punjab,Electronics,2024-04-18,Rural,Diwali,7806,4.2,Customer is 40 years old Female from PunjabPurchases mostly include Electronics and belongs to RuralHas festival engagement of Diwali and has an Average order value of 7806
797,af80554c-64dd-48f1-963a-ed894a44e5c1,35,Male,Middle,Delhi,Home Decor,2024-01-17,Urban,Eid,12404,3.0,Customer is 35 years old Male from DelhiPurchases mostly include Home Decor and belongs to UrbanHas festival engagement of Eid and has an Average order value of 12404
798,026ea8c2-5177-407c-ba0c-c384e4b5358a,52,Female,High,Tamil Nadu,Electronics,2023-12-03,Urban,Diwali,5699,3.4,Customer is 52 years old Female from Tamil NaduPurchases mostly include Electronics and belongs to UrbanHas festival engagement of Diwali and has an Average order value of 5699
799,aeabd8a2-1622-4efb-bc15-ab99ee5413dc,19,Male,Low,Karnataka,Groceries,2023-11-19,Urban,Diwali,15270,4.8,Customer is 19 years old Male from KarnatakaPurchases mostly include Groceries and belongs to UrbanHas festival engagement of Diwali and has an Average order value of 15270
800,05d2c6b3-7bb0-4761-9b1a-9c7531ecb9df,32,Female,High,Tamil Nadu,Groceries,2024-09-13,Urban,Diwali,19896,3.5,Customer is 32 years old Female from Tamil NaduPurchases mostly include Groceries and belongs to UrbanHas festival engagement of Diwali and has an Average order value of 19896
801,7c98c048-f674-431b-9a4a-dc4fbe255fa5,47,Female,Middle,Delhi,Groceries,2024-04-04,Rural,Diwali,1104,3.8,Customer is 47 years old Female from DelhiPurchases mostly include Groceries and belongs to RuralHas festival engagement of Diwali and has an Average order value of 1104
802,c6ac8c7f-6e1c-44e1-b12e-8bf0a0e60a87,23,Male,Middle,Gujarat,Electronics,2024-08-15,Urban,Diwali,11479,3.0,Customer is 23 years old Male from GujaratPurchases mostly include Electronics and belongs to UrbanHas festival engagement of Diwali and has an Average order value of 11479
803,b6fbec17-7c51-407b-a431-e9524bc50064,35,Female,Middle,Tamil Nadu,Clothing,2023-12-18,Rural,Christmas,14812,4.4,Customer is 35 years old Female from Tamil NaduPurchases mostly include Clothing and belongs to RuralHas festival engagement of Christmas and has an Average order value of 14812
804,fe5c329e-5e7c-400b-bc02-fd4f8b86a5a9,29,Female,Middle,Tamil Nadu,Clothing,2024-03-13,Rural,Diwali,6957,3.5,Customer is 29 years old Female from Tamil NaduPurchases mostly include Clothing and belongs to RuralHas festival engagement of Diwali and has an Average order value of 6957
805,8c3fb59c-7372-48b8-b9d6-21a12e1b53c8,62,Female,Low,Karnataka,Clothing,2024-07-15,Rural,Eid,7904,4.3,Customer is 62 years old Female from KarnatakaPurchases mostly include Clothing and belongs to RuralHas festival engagement of Eid and has an Average order value of 7904
806,056eb1c7-3533-4078-b693-1f8a5d9d4474,26,Female,High,Kerala,Clothing,2024-04-20,Rural,Diwali,17467,3.3,Customer is 26 years old Female from KeralaPurchases mostly include Clothing and belongs to RuralHas festival engagement of Diwali and has an Average order value of 17467
807,550af7c5-637c-4d3e-b753-2d48afea4107,55,Female,Low,Gujarat,Home Decor,2024-07-13,Urban,Eid,13768,4.0,Customer is 55 years old Female from GujaratPurchases mostly include Home Decor and belongs to UrbanHas festival engagement of Eid and has an Average order value of 13768
808,38efc0c7-ac2e-49f7-99c3-86688b3cbb07,60,Female,Middle,Karnataka,Clothing,2024-05-30,Urban,Eid,5303,4.5,Customer is 60 years old Female from KarnatakaPurchases mostly include Clothing and belongs to UrbanHas festival engagement of Eid and has an Average order value of 5303
809,137b8359-afb9-4f26-8b83-de9d8f92a7e5,23,Female,Middle,Karnataka,Groceries,2024-04-21,Rural,Diwali,7355,4.4,Customer is 23 years old Female from KarnatakaPurchases mostly include Groceries and belongs to RuralHas festival engagement of Diwali and has an Average order value of 7355
810,f3c0bfa0-a2c2-45bd-8319-b93fe1b291e4,59,Male,Middle,Karnataka,Home Decor,2024-02-25,Urban,Eid,15711,3.4,Customer is 59 years old Male from KarnatakaPurchases mostly include Home Decor and belongs to UrbanHas festival engagement of Eid and has an Average order value of 15711
811,760cb286-c927-4441-8ee8-aa08606ba721,59,Female,Middle,Delhi,Electronics,2023-11-17,Urban,,2287,4.4,Customer is 59 years old Female from DelhiPurchases mostly include Electronics and belongs to UrbanHas festival engagement of nan and has an Average order value of 2287
812,6770b88e-be26-45f8-ba44-6138cb696d24,39,Female,Middle,Tamil Nadu,Electronics,2023-11-21,Rural,Eid,14039,3.0,Customer is 39 years old Female from Tamil NaduPurchases mostly include Electronics and belongs to RuralHas festival engagement of Eid and has an Average order value of 14039
813,8f811011-e169-47a8-aa1b-cfdc35575c6b,26,Male,High,Maharashtra,Electronics,2024-05-18,Rural,Eid,14828,3.0,Customer is 26 years old Male from MaharashtraPurchases mostly include Electronics and belongs to RuralHas festival engagement of Eid and has an Average order value of 14828
814,a24f1681-63ea-4d77-8b27-4c60810a8404,55,Female,Middle,Gujarat,Home Decor,2024-08-09,Rural,Diwali,10407,5.0,Customer is 55 years old Female from GujaratPurchases mostly include Home Decor and belongs to RuralHas festival engagement of Diwali and has an Average order value of 10407
815,97a8e3f2-db23-4cff-a2fb-b74f594c5842,50,Female,Low,Punjab,Home Decor,2023-12-08,Rural,Christmas,12151,3.3,Customer is 50 years old Female from PunjabPurchases mostly include Home Decor and belongs to RuralHas festival engagement of Christmas and has an Average order value of 12151
816,b6c4092c-287d-44e4-96f1-32104954312c,25,Female,High,Punjab,Clothing,2024-08-11,Rural,Christmas,7045,3.4,Customer is 25 years old Female from PunjabPurchases mostly include Clothing and belongs to RuralHas festival engagement of Christmas and has an Average order value of 7045
817,567ed941-41a4-41f6-8338-35c70272cc84,52,Female,Middle,Kerala,Home Decor,2024-08-16,Urban,Eid,9554,3.8,Customer is 52 years old Female from KeralaPurchases mostly include Home Decor and belongs to UrbanHas festival engagement of Eid and has an Average order value of 9554
818,b3c248b7-4afc-47e4-b3de-741bdbb3e25a,31,Male,Middle,Delhi,Home Decor,2024-07-11,Rural,Diwali,4221,4.0,Customer is 31 years old Male from DelhiPurchases mostly include Home Decor and belongs to RuralHas festival engagement of Diwali and has an Average order value of 4221
819,84498d24-90f0-45de-8009-4726b83a6139,62,Female,High,Gujarat,Home Decor,2024-02-26,Urban,Diwali,4367,3.3,Customer is 62 years old Female from GujaratPurchases mostly include Home Decor and belongs to UrbanHas festival engagement of Diwali and has an Average order value of 4367
820,0d77af5c-7fe1-4c2c-961b-9bf197d4629f,44,Male,High,Delhi,Home Decor,2024-05-14,Urban,Eid,17378,3.8,Customer is 44 years old Male from DelhiPurchases mostly include Home Decor and belongs to UrbanHas festival engagement of Eid and has an Average order value of 17378
821,8a061168-f43f-4887-89fd-d22b6d09855b,46,Female,High,Gujarat,Electronics,2024-06-12,Rural,Diwali,11504,4.5,Customer is 46 years old Female from GujaratPurchases mostly include Electronics and belongs to RuralHas festival engagement of Diwali and has an Average order value of 11504
822,21ef488e-abfb-4ba3-8830-90ba4da45645,19,Male,High,Punjab,Electronics,2023-12-18,Urban,,8714,3.4,Customer is 19 years old Male from PunjabPurchases mostly include Electronics and belongs to UrbanHas festival engagement of nan and has an Average order value of 8714
823,d08f5255-b21f-494f-825f-cc462ac47519,47,Female,Middle,Gujarat,Home Decor,2024-03-04,Urban,Eid,3335,5.0,Customer is 47 years old Female from GujaratPurchases mostly include Home Decor and belongs to UrbanHas festival engagement of Eid and has an Average order value of 3335
824,78575698-eded-4c31-ac35-e348d16219a7,50,Male,Middle,Tamil Nadu,Groceries,2024-04-08,Urban,Diwali,6210,4.6,Customer is 50 years old Male from Tamil NaduPurchases mostly include Groceries and belongs to UrbanHas festival engagement of Diwali and has an Average order value of 6210
825,bd7b8d55-1cd6-4a82-9211-628f9dcc63bb,57,Female,Low,Karnataka,Home Decor,2023-11-20,Urban,,12370,3.2,Customer is 57 years old Female from KarnatakaPurchases mostly include Home Decor and belongs to UrbanHas festival engagement of nan and has an Average order value of 12370
826,89aac4e9-c4b9-47f7-bb41-a4c77cd5920a,24,Female,Low,Delhi,Home Decor,2023-12-01,Urban,Diwali,14762,4.7,Customer is 24 years old Female from DelhiPurchases mostly include Home Decor and belongs to UrbanHas festival engagement of Diwali and has an Average order value of 14762
827,c5b75b94-13da-4c31-bdcc-cc24b8a5efeb,54,Female,Middle,Delhi,Electronics,2024-07-27,Urban,Christmas,14597,3.6,Customer is 54 years old Female from DelhiPurchases mostly include Electronics and belongs to UrbanHas festival engagement of Christmas and has an Average order value of 14597
828,2ecf8959-810c-4296-83bb-25b278c6c30d,53,Male,Middle,Punjab,Home Decor,2024-10-10,Urban,Christmas,7591,3.3,Customer is 53 years old Male from PunjabPurchases mostly include Home Decor and belongs to UrbanHas festival engagement of Christmas and has an Average order value of 7591
829,74ad6a87-d756-466e-8178-75e1b17f4ec8,46,Female,Middle,Punjab,Clothing,2024-09-20,Urban,,3992,3.1,Customer is 46 years old Female from PunjabPurchases mostly include Clothing and belongs to UrbanHas festival engagement of nan and has an Average order value of 3992
830,c769599b-affc-4b53-b389-46daf5aecd81,51,Male,Middle,Maharashtra,Electronics,2024-09-18,Rural,Eid,14670,4.8,Customer is 51 years old Male from MaharashtraPurchases mostly include Electronics and belongs to RuralHas festival engagement of Eid and has an Average order value of 14670
831,3a8e9478-cfe8-43c0-98a6-ca49aaf9c6f0,63,Male,Low,Punjab,Electronics,2024-06-20,Urban,Diwali,13495,5.0,Customer is 63 years old Male from PunjabPurchases mostly include Electronics and belongs to UrbanHas festival engagement of Diwali and has an Average order value of 13495
832,39485140-7316-45db-858b-7df6b6e3c41e,58,Female,Middle,Gujarat,Groceries,2024-10-11,Rural,Christmas,13125,3.4,Customer is 58 years old Female from GujaratPurchases mostly include Groceries and belongs to RuralHas festival engagement of Christmas and has an Average order value of 13125
833,bc4b7088-a94b-41ee-bea2-7ee0a2268aab,25,Male,Low,Kerala,Home Decor,2024-02-07,Urban,Christmas,7310,3.2,Customer is 25 years old Male from KeralaPurchases mostly include Home Decor and belongs to UrbanHas festival engagement of Christmas and has an Average order value of 7310
834,d8bd894b-3513-470f-bf21-c42fcc40dd22,30,Male,Middle,Punjab,Home Decor,2024-04-24,Urban,Christmas,17283,4.8,Customer is 30 years old Male from PunjabPurchases mostly include Home Decor and belongs to UrbanHas festival engagement of Christmas and has an Average order value of 17283
835,7f0275cf-ae74-4e7c-be2b-635b89d043cf,22,Male,Middle,Tamil Nadu,Clothing,2024-04-22,Urban,Eid,12959,4.3,Customer is 22 years old Male from Tamil NaduPurchases mostly include Clothing and belongs to UrbanHas festival engagement of Eid and has an Average order value of 12959
836,2073f385-d541-4b84-85af-ff76fe6603a1,64,Female,High,Delhi,Home Decor,2024-08-07,Urban,Christmas,8815,4.9,Customer is 64 years old Female from DelhiPurchases mostly include Home Decor and belongs to UrbanHas festival engagement of Christmas and has an Average order value of 8815
837,f5dac136-fe0b-4391-b8f7-3c1b32bde257,57,Female,Middle,Tamil Nadu,Clothing,2024-05-01,Urban,Eid,5800,4.0,Customer is 57 years old Female from Tamil NaduPurchases mostly include Clothing and belongs to UrbanHas festival engagement of Eid and has an Average order value of 5800
838,0fc7d9e3-ef6d-4571-9c84-09ed456d9384,28,Male,High,Karnataka,Electronics,2024-05-15,Urban,Christmas,4113,3.6,Customer is 28 years old Male from KarnatakaPurchases mostly include Electronics and belongs to UrbanHas festival engagement of Christmas and has an Average order value of 4113
839,73915159-848e-44ec-ad37-2af1bc2d161e,59,Female,Middle,Kerala,Clothing,2024-01-03,Urban,Christmas,2998,4.5,Customer is 59 years old Female from KeralaPurchases mostly include Clothing and belongs to UrbanHas festival engagement of Christmas and has an Average order value of 2998
840,6c0135a2-b17f-4352-a0fe-adf007cffdb0,25,Male,Middle,Karnataka,Clothing,2024-09-21,Rural,,9773,3.5,Customer is 25 years old Male from KarnatakaPurchases mostly include Clothing and belongs to RuralHas festival engagement of nan and has an Average order value of 9773
841,7bb8af1f-ed50-4643-beed-7dfd74ab31a0,63,Female,Low,Gujarat,Home Decor,2024-02-06,Rural,Diwali,14858,3.4,Customer is 63 years old Female from GujaratPurchases mostly include Home Decor and belongs to RuralHas festival engagement of Diwali and has an Average order value of 14858
842,da778c4b-9bbb-487b-af2b-0dc209dcc10f,24,Female,Middle,Punjab,Electronics,2024-09-14,Urban,Diwali,4972,3.2,Customer is 24 years old Female from PunjabPurchases mostly include Electronics and belongs to UrbanHas festival engagement of Diwali and has an Average order value of 4972
843,4a49ca23-a981-42f6-ac42-a8275a1730e8,33,Male,Low,Delhi,Groceries,2024-05-20,Rural,,15953,3.7,Customer is 33 years old Male from DelhiPurchases mostly include Groceries and belongs to RuralHas festival engagement of nan and has an Average order value of 15953
844,f047b40b-724f-479e-981f-66fe889ac196,27,Female,Middle,Kerala,Home Decor,2023-12-05,Rural,Eid,8696,5.0,Customer is 27 years old Female from KeralaPurchases mostly include Home Decor and belongs to RuralHas festival engagement of Eid and has an Average order value of 8696
845,c9b001e6-8f87-4287-a522-4867c4154f75,44,Female,Middle,Tamil Nadu,Clothing,2024-07-25,Rural,Diwali,10912,4.1,Customer is 44 years old Female from Tamil NaduPurchases mostly include Clothing and belongs to RuralHas festival engagement of Diwali and has an Average order value of 10912
846,0d84cb7b-dc4a-4da2-8f94-6966fbb36ab5,60,Male,Middle,Tamil Nadu,Groceries,2024-08-26,Urban,Eid,10040,4.3,Customer is 60 years old Male from Tamil NaduPurchases mostly include Groceries and belongs to UrbanHas festival engagement of Eid and has an Average order value of 10040
847,3474c013-8927-44cd-8ad6-ac8f5c25d190,63,Female,Low,Delhi,Electronics,2024-09-26,Rural,Christmas,1330,4.7,Customer is 63 years old Female from DelhiPurchases mostly include Electronics and belongs to RuralHas festival engagement of Christmas and has an Average order value of 1330
848,d128c802-4123-4d01-98e4-37aed0e295c2,64,Female,Middle,Kerala,Home Decor,2023-11-27,Rural,Diwali,13107,3.4,Customer is 64 years old Female from KeralaPurchases mostly include Home Decor and belongs to RuralHas festival engagement of Diwali and has an Average order value of 13107
849,5420799d-3bd6-4709-a7b2-b2976a8e34d8,53,Male,Middle,Maharashtra,Electronics,2023-11-15,Rural,,2826,4.6,Customer is 53 years old Male from MaharashtraPurchases mostly include Electronics and belongs to RuralHas festival engagement of nan and has an Average order value of 2826
850,257f00d6-3a0d-47e3-be4b-1fa1aa0c8831,37,Male,Low,Karnataka,Electronics,2024-07-23,Urban,Diwali,12529,3.4,Customer is 37 years old Male from KarnatakaPurchases mostly include Electronics and belongs to UrbanHas festival engagement of Diwali and has an Average order value of 12529
851,cbba0128-93d6-4d66-a92c-06ce9354372b,21,Female,Middle,Punjab,Home Decor,2024-01-18,Urban,Eid,12604,4.8,Customer is 21 years old Female from PunjabPurchases mostly include Home Decor and belongs to UrbanHas festival engagement of Eid and has an Average order value of 12604
852,bac2ceea-a2fa-47f2-9053-3f8559133276,41,Male,Middle,Kerala,Clothing,2024-01-07,Urban,Eid,16919,5.0,Customer is 41 years old Male from KeralaPurchases mostly include Clothing and belongs to UrbanHas festival engagement of Eid and has an Average order value of 16919
853,0ec15672-38ba-45d2-af15-28a84cdfad85,26,Female,High,Delhi,Home Decor,2024-01-17,Rural,,11569,4.3,Customer is 26 years old Female from DelhiPurchases mostly include Home Decor and belongs to RuralHas festival engagement of nan and has an Average order value of 11569
854,3559e623-260c-4c51-a2fd-a53f1233a937,37,Female,High,Kerala,Electronics,2024-04-23,Urban,Diwali,3310,4.6,Customer is 37 years old Female from KeralaPurchases mostly include Electronics and belongs to UrbanHas festival engagement of Diwali and has an Average order value of 3310
855,d7bf2a32-55df-449d-b950-f12b74b74a39,33,Male,Low,Delhi,Home Decor,2024-03-28,Rural,Christmas,2945,4.6,Customer is 33 years old Male from DelhiPurchases mostly include Home Decor and belongs to RuralHas festival engagement of Christmas and has an Average order value of 2945
856,bc71569a-663d-4928-bff9-4f27e6fd8689,35,Male,High,Tamil Nadu,Clothing,2024-06-06,Urban,Eid,17271,4.5,Customer is 35 years old Male from Tamil NaduPurchases mostly include Clothing and belongs to UrbanHas festival engagement of Eid and has an Average order value of 17271
857,c15c0a24-e9e9-429a-9aad-0ad056070c12,63,Female,Low,Delhi,Home Decor,2023-12-13,Urban,Diwali,11548,4.1,Customer is 63 years old Female from DelhiPurchases mostly include Home Decor and belongs to UrbanHas festival engagement of Diwali and has an Average order value of 11548
858,6bf8163a-a7fb-44a2-9e92-c90bd05b4229,40,Female,Low,Gujarat,Clothing,2023-12-06,Rural,Eid,6261,4.0,Customer is 40 years old Female from GujaratPurchases mostly include Clothing and belongs to RuralHas festival engagement of Eid and has an Average order value of 6261
859,3fd01837-3ba6-4176-a605-43207a40d67d,26,Male,Middle,Karnataka,Electronics,2024-04-27,Urban,Diwali,9087,3.2,Customer is 26 years old Male from KarnatakaPurchases mostly include Electronics and belongs to UrbanHas festival engagement of Diwali and has an Average order value of 9087
860,1aafd0bc-2357-4688-b3fb-05be43e90d15,32,Female,High,Karnataka,Electronics,2024-06-08,Urban,Diwali,16238,4.1,Customer is 32 years old Female from KarnatakaPurchases mostly include Electronics and belongs to UrbanHas festival engagement of Diwali and has an Average order value of 16238
861,023c1bba-e82d-4ba6-b768-c2c6d9de37dc,46,Female,Middle,Maharashtra,Electronics,2024-05-02,Urban,Diwali,15378,3.3,Customer is 46 years old Female from MaharashtraPurchases mostly include Electronics and belongs to UrbanHas festival engagement of Diwali and has an Average order value of 15378
862,e4131e1b-880e-474b-bb15-9e8ae59198e8,62,Male,High,Delhi,Clothing,2023-10-29,Urban,Christmas,18984,3.4,Customer is 62 years old Male from DelhiPurchases mostly include Clothing and belongs to UrbanHas festival engagement of Christmas and has an Average order value of 18984
863,cb9c6622-538a-4d44-89e7-7c37cb289ad1,59,Male,Middle,Delhi,Clothing,2023-11-30,Rural,Diwali,15977,4.6,Customer is 59 years old Male from DelhiPurchases mostly include Clothing and belongs to RuralHas festival engagement of Diwali and has an Average order value of 15977
864,ef2c2257-612e-4c5a-b10c-c962bb20d0f7,60,Male,Low,Gujarat,Groceries,2024-05-27,Rural,Christmas,19633,5.0,Customer is 60 years old Male from GujaratPurchases mostly include Groceries and belongs to RuralHas festival engagement of Christmas and has an Average order value of 19633
865,7c1be5bc-a9c1-42c2-907f-3d19579bb123,28,Male,High,Delhi,Groceries,2023-12-25,Rural,Diwali,15261,3.7,Customer is 28 years old Male from DelhiPurchases mostly include Groceries and belongs to RuralHas festival engagement of Diwali and has an Average order value of 15261
866,f18a2d37-becb-47ff-9649-faefadeb6e3a,44,Male,Middle,Karnataka,Electronics,2024-10-13,Rural,Diwali,6088,3.3,Customer is 44 years old Male from KarnatakaPurchases mostly include Electronics and belongs to RuralHas festival engagement of Diwali and has an Average order value of 6088
867,51564faf-dfa2-44dc-84af-91d7af3954f9,22,Male,Middle,Punjab,Home Decor,2024-10-07,Rural,Christmas,3106,3.7,Customer is 22 years old Male from PunjabPurchases mostly include Home Decor and belongs to RuralHas festival engagement of Christmas and has an Average order value of 3106
868,40f069aa-898e-4e41-b3e0-46b368bb84db,52,Male,High,Maharashtra,Groceries,2024-09-20,Rural,Christmas,14583,4.0,Customer is 52 years old Male from MaharashtraPurchases mostly include Groceries and belongs to RuralHas festival engagement of Christmas and has an Average order value of 14583
869,ba06f564-0509-4403-851e-5c4f369bea9b,35,Male,Low,Kerala,Home Decor,2024-04-12,Urban,Diwali,13921,4.2,Customer is 35 years old Male from KeralaPurchases mostly include Home Decor and belongs to UrbanHas festival engagement of Diwali and has an Average order value of 13921
870,21f3911c-a7b3-4128-8e07-ca5c87b9cf7c,60,Female,High,Maharashtra,Groceries,2024-07-02,Urban,Christmas,14762,3.3,Customer is 60 years old Female from MaharashtraPurchases mostly include Groceries and belongs to UrbanHas festival engagement of Christmas and has an Average order value of 14762
871,e449de16-10d5-4ae6-9d16-a20b7395f66d,28,Male,Low,Kerala,Electronics,2024-07-21,Urban,Diwali,12774,3.8,Customer is 28 years old Male from KeralaPurchases mostly include Electronics and belongs to UrbanHas festival engagement of Diwali and has an Average order value of 12774
872,7b7392ef-fdea-45a0-9e14-f3a5e5e424bb,23,Male,Middle,Karnataka,Groceries,2023-11-25,Rural,Christmas,8105,3.7,Customer is 23 years old Male from KarnatakaPurchases mostly include Groceries and belongs to RuralHas festival engagement of Christmas and has an Average order value of 8105
873,663b3f6e-56fa-409e-ad2c-a5398e96bc78,26,Male,Middle,Delhi,Clothing,2024-08-14,Rural,Christmas,17619,4.3,Customer is 26 years old Male from DelhiPurchases mostly include Clothing and belongs to RuralHas festival engagement of Christmas and has an Average order value of 17619
874,12d00954-6ba3-4bb2-bd96-257f8951d602,40,Female,Middle,Gujarat,Home Decor,2024-06-24,Rural,Diwali,14399,3.9,Customer is 40 years old Female from GujaratPurchases mostly include Home Decor and belongs to RuralHas festival engagement of Diwali and has an Average order value of 14399
875,e011e0a7-43c7-48d2-9312-c57c25f3437b,30,Female,High,Karnataka,Groceries,2024-03-27,Rural,Diwali,17844,3.8,Customer is 30 years old Female from KarnatakaPurchases mostly include Groceries and belongs to RuralHas festival engagement of Diwali and has an Average order value of 17844
876,f2602866-7f8b-42aa-ad00-245cd7e11dfd,23,Female,Low,Karnataka,Groceries,2024-06-03,Urban,Diwali,19679,3.3,Customer is 23 years old Female from KarnatakaPurchases mostly include Groceries and belongs to UrbanHas festival engagement of Diwali and has an Average order value of 19679
877,a3da5b03-b0e4-47d8-b04a-c98d5a3aaf03,25,Female,Middle,Tamil Nadu,Electronics,2024-04-18,Urban,Eid,7672,4.0,Customer is 25 years old Female from Tamil NaduPurchases mostly include Electronics and belongs to UrbanHas festival engagement of Eid and has an Average order value of 7672
878,8d9e7eeb-6e7d-415c-961b-60a12bc14c28,53,Female,Low,Tamil Nadu,Clothing,2024-01-25,Urban,Eid,1291,3.3,Customer is 53 years old Female from Tamil NaduPurchases mostly include Clothing and belongs to UrbanHas festival engagement of Eid and has an Average order value of 1291
879,e4911281-ffb2-4ca3-b849-ad4eed47aa13,40,Male,Low,Kerala,Groceries,2024-05-05,Rural,Diwali,18103,3.9,Customer is 40 years old Male from KeralaPurchases mostly include Groceries and belongs to RuralHas festival engagement of Diwali and has an Average order value of 18103
880,d72acced-b49c-451a-9673-14d90fd87c35,21,Male,Low,Tamil Nadu,Groceries,2024-09-22,Urban,Diwali,19109,3.1,Customer is 21 years old Male from Tamil NaduPurchases mostly include Groceries and belongs to UrbanHas festival engagement of Diwali and has an Average order value of 19109
881,f299d9b2-1ffd-47c4-93d5-fdecee368ced,20,Female,Middle,Kerala,Groceries,2024-04-24,Urban,Diwali,15010,4.1,Customer is 20 years old Female from KeralaPurchases mostly include Groceries and belongs to UrbanHas festival engagement of Diwali and has an Average order value of 15010
882,81f9f037-bcfc-4cad-88dd-9e975fa74219,18,Female,Middle,Kerala,Clothing,2024-06-30,Rural,Christmas,17293,4.5,Customer is 18 years old Female from KeralaPurchases mostly include Clothing and belongs to RuralHas festival engagement of Christmas and has an Average order value of 17293
883,bd735bee-7343-42fb-91d5-b20aa8b5396a,51,Male,High,Kerala,Home Decor,2024-07-29,Rural,,7762,4.5,Customer is 51 years old Male from KeralaPurchases mostly include Home Decor and belongs to RuralHas festival engagement of nan and has an Average order value of 7762
884,77e8ac8c-96ef-4e7d-a7b6-a60f7b111ebb,42,Female,Middle,Karnataka,Home Decor,2023-11-28,Rural,Diwali,18446,4.4,Customer is 42 years old Female from KarnatakaPurchases mostly include Home Decor and belongs to RuralHas festival engagement of Diwali and has an Average order value of 18446
885,d51dab14-cf8d-427f-a6ec-8bdf89b2fddb,27,Male,High,Maharashtra,Electronics,2024-09-10,Urban,Diwali,3184,3.1,Customer is 27 years old Male from MaharashtraPurchases mostly include Electronics and belongs to UrbanHas festival engagement of Diwali and has an Average order value of 3184
886,f0eb9280-e984-402a-9af1-d4908e84f53c,44,Male,Middle,Punjab,Groceries,2023-12-06,Urban,Diwali,1016,4.2,Customer is 44 years old Male from PunjabPurchases mostly include Groceries and belongs to UrbanHas festival engagement of Diwali and has an Average order value of 1016
887,62d3eca3-366b-40ab-92f9-5bb7b76c603d,49,Female,High,Delhi,Clothing,2024-09-16,Rural,Diwali,17663,3.4,Customer is 49 years old Female from DelhiPurchases mostly include Clothing and belongs to RuralHas festival engagement of Diwali and has an Average order value of 17663
888,0b962b25-50a5-43bc-abea-ab9077a7bedc,35,Female,High,Tamil Nadu,Electronics,2024-03-23,Rural,Eid,4834,4.8,Customer is 35 years old Female from Tamil NaduPurchases mostly include Electronics and belongs to RuralHas festival engagement of Eid and has an Average order value of 4834
